home_score,away_score,home_times,away_times,home_win,away_win,home_rate_of_win,away_rate_of_win,home_goal,away_goal,home_avg_goal,away_avg_goal,result
-0.9921423596117972,2.2039567790638936,1.4824067268937517,2.0691956807934515,0.6255405497143665,1.7975690991992668,-0.15664322797345367,0.7021151251358736,0.9436818004715954,1.911753017776677,0.133123323327574,0.7377823121100513,2
2.3870319193952576,-0.06689944522712869,1.9908161960930342,1.557835563661355,2.233452884672628,0.7400851017706906,1.26112260216665,-0.07660503005054856,2.293971763426882,1.0817320410974574,1.2943127175965852,0.21579901056953033,1
-0.42894664644395475,-0.06689944522712869,2.2653573094606467,1.557835563661355,2.646916056519038,0.7400851017706906,1.4340702506021494,-0.07660503005054856,2.8467750368515294,1.0817320410974574,1.6209397051442571,0.21579901056953033,0
-0.42894664644395475,-0.06689944522712869,1.9908161960930342,2.345330144044784,2.233452884672628,2.855053096627843,1.26112260216665,1.5187955875491408,2.293971763426882,3.0852309503231594,1.2943127175965852,1.7246548757769744,0
-0.42894664644395475,0.6900526295365456,2.2653573094606467,2.0691956807934515,2.646916056519038,1.7975690991992668,1.4340702506021494,0.7021151251358736,2.8467750368515294,1.911753017776677,1.6209397051442571,0.7377823121100513,2
-0.9921423596117972,-0.8238515199908029,1.9908161960930342,2.0691956807934515,2.233452884672628,1.7975690991992668,1.26112260216665,0.7021151251358736,2.293971763426882,1.911753017776677,1.2943127175965852,0.7377823121100513,0
1.2606404930595727,-0.8238515199908029,1.9908161960930342,1.557835563661355,1.6362283031167022,0.7400851017706906,0.61978911963163,-0.07660503005054856,1.7321061412575682,1.0817320410974574,0.6478280906778816,0.21579901056953033,1
1.2606404930595727,0.6900526295365456,1.9908161960930342,2.345330144044784,2.233452884672628,2.855053096627843,1.26112260216665,1.5187955875491408,2.293971763426882,3.0852309503231594,1.2943127175965852,1.7246548757769744,1
-0.42894664644395475,-0.8238515199908029,1.9908161960930342,1.557835563661355,2.233452884672628,0.7400851017706906,1.26112260216665,-0.07660503005054856,2.293971763426882,1.0817320410974574,1.2943127175965852,0.21579901056953033,1
1.2606404930595727,-0.8238515199908029,1.9908161960930342,2.345330144044784,1.6362283031167022,2.855053096627843,0.61978911963163,1.5187955875491408,1.7321061412575682,3.0852309503231594,0.6478280906778816,1.7246548757769744,1
1.8238362062274152,-0.8238515199908029,2.2653573094606467,1.557835563661355,2.646916056519038,0.7400851017706906,1.4340702506021494,-0.07660503005054856,2.8467750368515294,1.0817320410974574,1.6209397051442571,0.21579901056953033,1
-0.42894664644395475,-0.8238515199908029,1.9908161960930342,2.0691956807934515,1.6362283031167022,2.422446006770698,0.61978911963163,1.3453383378038997,1.7321061412575682,2.5032622195480747,0.6478280906778816,1.3934089962991756,1
2.3870319193952576,-0.8238515199908029,2.2653573094606467,1.557835563661355,2.646916056519038,0.7400851017706906,1.4340702506021494,-0.07660503005054856,2.8467750368515294,1.0817320410974574,1.6209397051442571,0.21579901056953033,1
0.1342490667238877,1.4470047043002197,1.9908161960930342,2.0691956807934515,2.233452884672628,1.7975690991992668,1.26112260216665,0.7021151251358736,2.293971763426882,1.911753017776677,1.2943127175965852,0.7377823121100513,2
-0.9921423596117972,0.6900526295365456,1.4824067268937517,2.0691956807934515,0.6255405497143665,1.7975690991992668,-0.15664322797345367,0.7021151251358736,0.9436818004715954,1.911753017776677,0.133123323327574,0.7377823121100513,2
0.6974447798917301,-0.06689944522712869,2.2653573094606467,2.0691956807934515,2.646916056519038,2.422446006770698,1.4340702506021494,1.3453383378038997,2.8467750368515294,2.5032622195480747,1.6209397051442571,1.3934089962991756,1
1.2606404930595727,-0.06689944522712869,1.9908161960930342,1.557835563661355,2.233452884672628,0.7400851017706906,1.26112260216665,-0.07660503005054856,2.293971763426882,1.0817320410974574,1.2943127175965852,0.21579901056953033,1
0.1342490667238877,0.6900526295365456,2.2653573094606467,2.0691956807934515,2.646916056519038,1.7975690991992668,1.4340702506021494,0.7021151251358736,2.8467750368515294,1.911753017776677,1.6209397051442571,0.7377823121100513,0
-0.42894664644395475,-0.8238515199908029,2.2653573094606467,2.0691956807934515,2.646916056519038,1.7975690991992668,1.4340702506021494,0.7021151251358736,2.8467750368515294,1.911753017776677,1.6209397051442571,0.7377823121100513,1
-0.9921423596117972,-0.06689944522712869,1.4824067268937517,2.345330144044784,0.6255405497143665,2.855053096627843,-0.15664322797345367,1.5187955875491408,0.9436818004715954,3.0852309503231594,0.133123323327574,1.7246548757769744,2
-0.42894664644395475,-0.06689944522712869,1.9908161960930342,2.0691956807934515,1.6362283031167022,2.422446006770698,0.61978911963163,1.3453383378038997,1.7321061412575682,2.5032622195480747,0.6478280906778816,1.3934089962991756,0
-0.9921423596117972,3.717860928591242,2.2653573094606467,2.0691956807934515,2.646916056519038,1.7975690991992668,1.4340702506021494,0.7021151251358736,2.8467750368515294,1.911753017776677,1.6209397051442571,0.7377823121100513,2
-0.42894664644395475,-0.06689944522712869,1.4824067268937517,2.0691956807934515,0.6255405497143665,2.422446006770698,-0.15664322797345367,1.3453383378038997,0.9436818004715954,2.5032622195480747,0.133123323327574,1.3934089962991756,0
0.1342490667238877,-0.8238515199908029,1.9908161960930342,2.345330144044784,2.233452884672628,2.855053096627843,1.26112260216665,1.5187955875491408,2.293971763426882,3.0852309503231594,1.2943127175965852,1.7246548757769744,1
-0.42894664644395475,0.6900526295365456,1.4824067268937517,2.0691956807934515,0.6255405497143665,1.7975690991992668,-0.15664322797345367,0.7021151251358736,0.9436818004715954,1.911753017776677,0.133123323327574,0.7377823121100513,2
-0.42894664644395475,-0.8238515199908029,1.9908161960930342,2.345330144044784,2.233452884672628,2.855053096627843,1.26112260216665,1.5187955875491408,2.293971763426882,3.0852309503231594,1.2943127175965852,1.7246548757769744,1
0.1342490667238877,-0.06689944522712869,1.360388454285924,2.0691956807934515,0.6102270989052402,1.7975690991992668,-0.08873168012134487,0.7021151251358736,0.6808736868762711,1.911753017776677,-0.11195520150219616,0.7377823121100513,1
